touchpoint_id,customer_id,channel,touchpoint_date,touchpoint_time,is_first_touch,is_last_touch,journey_position,journey_length,session_duration_sec,page_views,cost_usd,converted,revenue_usd,region,device,industry,product
8891,CUST_CE6C9230,Paid Social,2024-10-17,08:01:23,False,True,5,5,72,1,6.6563,True,240,LATAM,Mobile,Retail,Add-on Bundle
8892,CUST_38651C44,Email,2024-07-01,03:20:52,True,False,1,3,329,9,0.4478,False,0,Europe,Mobile,Healthcare,
8893,CUST_38651C44,Paid Search,2024-07-05,13:07:13,False,False,2,3,19,1,5.0423,False,0,Europe,Mobile,Healthcare,
8894,CUST_38651C44,Organic Search,2024-08-15,13:11:31,False,True,3,3,48,2,0.5688,True,4800,Europe,Mobile,Healthcare,Enterprise Plan
8895,CUST_C2BA1BC5,Organic Search,2024-01-03,15:47:29,True,True,1,1,119,3,1.5298,False,0,APAC,Mobile,Tech,
8896,CUST_F6C79F4A,Influencer,2025-05-05,07:23:44,True,False,1,4,76,5,1.4856,False,0,LATAM,Desktop,Education,
8897,CUST_F6C79F4A,Paid Social,2025-05-16,12:37:50,False,False,2,4,50,6,5.2969,False,0,LATAM,Desktop,Education,
8898,CUST_F6C79F4A,Paid Search,2025-06-04,12:22:36,False,False,3,4,46,5,3.6029,False,0,LATAM,Desktop,Education,
8899,CUST_F6C79F4A,Organic Search,2025-06-05,21:31:46,False,True,4,4,204,16,0.5963,False,0,LATAM,Desktop,Education,
8900,CUST_D6288499,Paid Social,2024-07-08,09:37:05,True,True,1,1,148,6,2.9868,False,0,LATAM,Desktop,Media,
8901,CUST_2D3ACD3E,Influencer,2024-12-15,12:54:45,True,False,1,2,38,2,4.8924,False,0,LATAM,Desktop,Education,
8902,CUST_2D3ACD3E,Paid Search,2025-01-01,13:17:58,False,True,2,2,60,8,5.6989,False,0,LATAM,Desktop,Education,
8903,CUST_04AD5632,Influencer,2024-04-10,05:26:46,True,False,1,9,69,11,3.3652,False,0,Europe,Desktop,Logistics,
8904,CUST_04AD5632,Paid Search,2024-05-17,15:53:12,False,False,2,9,66,1,10.0887,False,0,Europe,Desktop,Logistics,
8905,CUST_04AD5632,Paid Social,2024-05-17,21:27:39,False,False,3,9,206,3,8.5977,False,0,Europe,Desktop,Logistics,
8906,CUST_04AD5632,Paid Search,2024-05-22,09:55:02,False,False,4,9,0,1,5.0854,False,0,Europe,Desktop,Logistics,
8907,CUST_04AD5632,Organic Search,2024-05-22,17:48:59,False,False,5,9,163,5,0.3412,False,0,Europe,Desktop,Logistics,
8908,CUST_04AD5632,Influencer,2024-06-06,16:37:49,False,False,6,9,37,1,4.2931,False,0,Europe,Desktop,Logistics,
8909,CUST_04AD5632,Influencer,2024-06-06,20:10:15,False,False,7,9,124,9,3.8019,False,0,Europe,Desktop,Logistics,
8910,CUST_04AD5632,Paid Social,2024-06-19,13:58:25,False,False,8,9,105,3,5.3958,False,0,Europe,Desktop,Logistics,
8911,CUST_04AD5632,Paid Search,2024-06-20,10:40:36,False,True,9,9,3,11,9.7497,True,4800,Europe,Desktop,Logistics,Enterprise Plan
8912,CUST_4CB81113,Email,2024-05-31,13:14:55,True,False,1,10,1010,1,0.6802,False,0,APAC,Mobile,Healthcare,
8913,CUST_4CB81113,Email,2024-06-08,08:03:34,False,False,2,10,43,3,0.6996,False,0,APAC,Mobile,Healthcare,
8914,CUST_4CB81113,Direct,2024-06-21,20:30:14,False,False,3,10,45,1,0.0935,False,0,APAC,Mobile,Healthcare,
8915,CUST_4CB81113,Paid Social,2024-06-28,08:27:51,False,False,4,10,26,7,3.9269,False,0,APAC,Mobile,Healthcare,
8916,CUST_4CB81113,Organic Search,2024-07-01,23:00:05,False,False,5,10,96,1,0.6276,False,0,APAC,Mobile,Healthcare,
8917,CUST_4CB81113,Email,2024-07-05,16:07:54,False,False,6,10,407,8,0.3155,False,0,APAC,Mobile,Healthcare,
8918,CUST_4CB81113,Influencer,2024-07-09,21:58:33,False,False,7,10,95,1,4.6061,False,0,APAC,Mobile,Healthcare,
8919,CUST_4CB81113,Email,2024-07-16,16:47:28,False,False,8,10,167,8,0.3181,False,0,APAC,Mobile,Healthcare,
8920,CUST_4CB81113,Email,2024-07-17,20:48:01,False,False,9,10,61,2,1.0223,False,0,APAC,Mobile,Healthcare,
8921,CUST_4CB81113,Video Ads,2024-07-30,13:23:21,False,True,10,10,268,2,2.1442,True,4800,APAC,Mobile,Healthcare,Enterprise Plan
8922,CUST_BBAA9D6A,Affiliate,2024-05-30,21:26:59,True,True,1,1,61,4,3.1397,False,0,MEA,Mobile,Healthcare,
8923,CUST_0233F3BB,Direct,2024-08-18,18:39:05,True,False,1,4,267,9,0.2493,False,0,Europe,Mobile,Healthcare,
8924,CUST_0233F3BB,Display Ads,2024-08-19,19:53:40,False,False,2,4,58,1,2.9555,False,0,Europe,Mobile,Healthcare,
8925,CUST_0233F3BB,Affiliate,2024-08-21,14:07:18,False,False,3,4,35,1,3.6714,False,0,Europe,Mobile,Healthcare,
8926,CUST_0233F3BB,Organic Search,2024-08-24,22:01:42,False,True,4,4,265,9,0.5902,False,0,Europe,Mobile,Healthcare,
8927,CUST_26505E04,Email,2024-08-09,14:17:41,True,False,1,6,6,2,0.3356,False,0,North America,Desktop,Tech,
8928,CUST_26505E04,Influencer,2024-08-24,14:32:32,False,False,2,6,118,1,1.7938,False,0,North America,Desktop,Tech,
8929,CUST_26505E04,Paid Search,2024-08-25,13:55:50,False,False,3,6,377,11,3.6638,False,0,North America,Desktop,Tech,
8930,CUST_26505E04,Direct,2024-08-26,01:06:55,False,False,4,6,205,6,0.2698,False,0,North America,Desktop,Tech,
8931,CUST_26505E04,Paid Social,2024-08-31,05:24:15,False,False,5,6,193,2,7.4799,False,0,North America,Desktop,Tech,
8932,CUST_26505E04,Paid Social,2024-09-07,21:25:23,False,True,6,6,48,8,2.7996,True,360,North America,Desktop,Tech,Starter Plan
8933,CUST_CCBD8CA9,Direct,2025-05-30,19:11:39,True,False,1,5,122,2,0.251,False,0,APAC,Mobile,Manufacturing,
8934,CUST_CCBD8CA9,Email,2025-06-03,20:59:26,False,False,2,5,9,13,0.9307,False,0,APAC,Mobile,Manufacturing,
8935,CUST_CCBD8CA9,Affiliate,2025-06-05,06:23:44,False,False,3,5,178,5,1.8358,False,0,APAC,Mobile,Manufacturing,
8936,CUST_CCBD8CA9,Paid Social,2025-06-07,12:00:16,False,False,4,5,311,4,2.6665,False,0,APAC,Mobile,Manufacturing,
8937,CUST_CCBD8CA9,Email,2025-06-12,18:31:11,False,True,5,5,342,4,0.5137,True,360,APAC,Mobile,Manufacturing,Starter Plan
8938,CUST_66E8BA82,Affiliate,2025-02-28,07:16:50,True,True,1,1,157,15,2.9406,False,0,Europe,Mobile,Retail,
8939,CUST_EB76C035,Video Ads,2024-02-16,22:32:15,True,False,1,2,183,1,6.8423,False,0,MEA,Mobile,Manufacturing,
8940,CUST_EB76C035,Paid Social,2024-02-21,15:43:57,False,True,2,2,118,7,1.9393,False,0,MEA,Mobile,Manufacturing,
8941,CUST_53ED35C7,Direct,2024-09-23,15:08:31,True,False,1,11,155,3,0.229,False,0,APAC,Mobile,Education,
8942,CUST_53ED35C7,Paid Social,2024-10-02,17:21:42,False,False,2,11,22,19,7.7609,False,0,APAC,Mobile,Education,
8943,CUST_53ED35C7,Paid Search,2024-10-13,06:49:49,False,False,3,11,70,3,10.4326,False,0,APAC,Mobile,Education,
8944,CUST_53ED35C7,Influencer,2024-10-27,01:23:14,False,False,4,11,134,4,1.1611,False,0,APAC,Mobile,Education,
8945,CUST_53ED35C7,Paid Social,2024-10-29,11:57:37,False,False,5,11,88,4,8.1053,False,0,APAC,Mobile,Education,
8946,CUST_53ED35C7,Email,2024-11-01,05:38:05,False,False,6,11,168,1,0.8805,False,0,APAC,Mobile,Education,
8947,CUST_53ED35C7,Paid Search,2024-11-02,17:08:44,False,False,7,11,26,1,3.9838,False,0,APAC,Mobile,Education,
8948,CUST_53ED35C7,Organic Search,2024-11-03,04:54:29,False,False,8,11,242,1,0.7711,False,0,APAC,Mobile,Education,
8949,CUST_53ED35C7,Paid Social,2024-11-07,05:07:38,False,False,9,11,54,4,7.3742,False,0,APAC,Mobile,Education,
8950,CUST_53ED35C7,Direct,2024-11-08,22:00:40,False,False,10,11,30,2,0.1784,False,0,APAC,Mobile,Education,
8951,CUST_53ED35C7,Paid Search,2024-11-09,14:45:15,False,True,11,11,175,7,5.1559,True,360,APAC,Mobile,Education,Starter Plan
8952,CUST_2B8EBA3C,Direct,2024-01-03,12:11:42,True,False,1,2,48,2,0.2759,False,0,MEA,Desktop,Finance,
8953,CUST_2B8EBA3C,Video Ads,2024-02-09,06:10:04,False,True,2,2,17,3,7.4323,False,0,MEA,Desktop,Finance,
8954,CUST_51DE85DD,Organic Search,2025-03-13,09:17:32,True,False,1,4,54,2,1.489,False,0,MEA,Desktop,Retail,
8955,CUST_51DE85DD,Paid Social,2025-04-01,01:20:38,False,False,2,4,87,1,7.9897,False,0,MEA,Desktop,Retail,
8956,CUST_51DE85DD,Organic Search,2025-04-06,10:36:05,False,False,3,4,130,6,1.2949,False,0,MEA,Desktop,Retail,
8957,CUST_51DE85DD,Organic Search,2025-05-10,05:31:55,False,True,4,4,77,1,1.0937,False,0,MEA,Desktop,Retail,
8958,CUST_CD0F74B5,Paid Search,2025-04-17,21:50:13,True,False,1,3,80,1,6.0056,False,0,Europe,Desktop,Tech,
8959,CUST_CD0F74B5,Video Ads,2025-05-01,15:24:03,False,False,2,3,22,3,7.0525,False,0,Europe,Desktop,Tech,
8960,CUST_CD0F74B5,Affiliate,2025-05-04,20:42:18,False,True,3,3,1009,4,1.5136,False,0,Europe,Desktop,Tech,
8961,CUST_A376033F,Organic Search,2024-11-30,07:50:36,True,False,1,3,425,3,0.9545,False,0,Europe,Desktop,Logistics,
8962,CUST_A376033F,Paid Search,2024-12-07,17:51:36,False,False,2,3,202,1,6.4592,False,0,Europe,Desktop,Logistics,
8963,CUST_A376033F,Paid Social,2024-12-10,19:57:16,False,True,3,3,100,11,7.7269,False,0,Europe,Desktop,Logistics,
8964,CUST_743394BE,Paid Social,2024-01-20,17:43:59,True,False,1,6,40,1,5.2191,False,0,LATAM,Desktop,Education,
8965,CUST_743394BE,Affiliate,2024-01-28,10:20:11,False,False,2,6,268,11,3.4029,False,0,LATAM,Desktop,Education,
8966,CUST_743394BE,Email,2024-02-08,20:30:41,False,False,3,6,98,1,0.7436,False,0,LATAM,Desktop,Education,
8967,CUST_743394BE,Display Ads,2024-02-13,11:17:58,False,False,4,6,109,4,5.5023,False,0,LATAM,Desktop,Education,
8968,CUST_743394BE,Organic Search,2024-02-18,02:57:16,False,False,5,6,133,7,0.7514,False,0,LATAM,Desktop,Education,
8969,CUST_743394BE,Organic Search,2024-02-29,02:55:40,False,True,6,6,810,3,1.283,True,240,LATAM,Desktop,Education,Add-on Bundle
8970,CUST_074177D3,Affiliate,2025-01-24,08:12:24,True,False,1,4,267,2,3.6608,False,0,Europe,Mobile,Media,
8971,CUST_074177D3,Direct,2025-02-03,04:37:23,False,False,2,4,76,2,0.236,False,0,Europe,Mobile,Media,
8972,CUST_074177D3,Email,2025-03-11,02:18:06,False,False,3,4,371,3,0.9894,False,0,Europe,Mobile,Media,
8973,CUST_074177D3,Organic Search,2025-03-11,04:33:36,False,True,4,4,37,10,0.3452,False,0,Europe,Mobile,Media,
8974,CUST_95F8D990,Paid Search,2024-10-09,19:40:10,True,False,1,3,725,1,11.0711,False,0,LATAM,Tablet,Tech,
8975,CUST_95F8D990,Paid Search,2024-10-09,20:05:39,False,False,2,3,78,3,3.7964,False,0,LATAM,Tablet,Tech,
8976,CUST_95F8D990,Email,2024-11-07,04:28:10,False,True,3,3,268,11,0.9405,False,0,LATAM,Tablet,Tech,
8977,CUST_CD0CBCC6,Display Ads,2024-02-09,06:28:52,True,False,1,2,24,1,3.4812,False,0,MEA,Mobile,Finance,
8978,CUST_CD0CBCC6,Paid Search,2024-02-23,23:41:14,False,True,2,2,563,8,7.9297,False,0,MEA,Mobile,Finance,
8979,CUST_6150CCC6,Organic Search,2024-01-02,15:34:24,True,True,1,1,222,4,1.4897,False,0,MEA,Mobile,Retail,
8980,CUST_FE40FB94,Email,2024-09-16,05:19:08,True,False,1,6,13,1,0.5725,False,0,LATAM,Desktop,Education,
8981,CUST_FE40FB94,Paid Search,2024-09-16,20:26:41,False,False,2,6,11,1,4.4915,False,0,LATAM,Desktop,Education,
8982,CUST_FE40FB94,Direct,2024-09-18,04:34:16,False,False,3,6,141,6,0.2526,False,0,LATAM,Desktop,Education,
8983,CUST_FE40FB94,Direct,2024-09-18,10:29:58,False,False,4,6,26,2,0.1167,False,0,LATAM,Desktop,Education,
8984,CUST_FE40FB94,Direct,2024-09-18,15:29:22,False,False,5,6,63,1,0.2318,False,0,LATAM,Desktop,Education,
8985,CUST_FE40FB94,Email,2024-09-20,16:58:26,False,True,6,6,176,3,0.2421,True,4800,LATAM,Desktop,Education,Enterprise Plan
8986,CUST_CC7E2B87,Email,2024-08-12,05:34:26,True,False,1,6,166,1,0.8732,False,0,LATAM,Mobile,Manufacturing,
8987,CUST_CC7E2B87,Display Ads,2024-08-12,17:53:02,False,False,2,6,290,6,4.182,False,0,LATAM,Mobile,Manufacturing,
8988,CUST_CC7E2B87,Organic Search,2024-08-16,05:54:40,False,False,3,6,68,2,1.3707,False,0,LATAM,Mobile,Manufacturing,
8989,CUST_CC7E2B87,Email,2024-08-25,10:28:29,False,False,4,6,58,1,0.7012,False,0,LATAM,Mobile,Manufacturing,
8990,CUST_CC7E2B87,Organic Search,2024-08-30,19:10:13,False,False,5,6,0,6,0.9482,False,0,LATAM,Mobile,Manufacturing,
8991,CUST_CC7E2B87,Influencer,2024-08-31,20:28:51,False,True,6,6,144,6,4.2209,True,240,LATAM,Mobile,Manufacturing,Add-on Bundle
8992,CUST_96671501,Paid Search,2025-02-28,02:33:36,True,False,1,4,197,2,9.7807,False,0,MEA,Desktop,Finance,
8993,CUST_96671501,Paid Social,2025-03-24,14:16:07,False,False,2,4,284,2,2.6848,False,0,MEA,Desktop,Finance,
8994,CUST_96671501,Organic Search,2025-04-04,13:24:57,False,False,3,4,152,2,0.3629,False,0,MEA,Desktop,Finance,
8995,CUST_96671501,Display Ads,2025-04-10,09:49:35,False,True,4,4,27,3,5.456,False,0,MEA,Desktop,Finance,
8996,CUST_DC16622D,Direct,2024-04-24,12:34:36,True,False,1,3,379,6,0.1785,False,0,Europe,Desktop,Education,
8997,CUST_DC16622D,Display Ads,2024-04-25,22:39:48,False,False,2,3,678,3,4.708,False,0,Europe,Desktop,Education,
8998,CUST_DC16622D,Paid Social,2024-04-30,02:22:18,False,True,3,3,100,1,1.7658,False,0,Europe,Desktop,Education,
8999,CUST_0F46C64B,Paid Social,2025-04-30,19:21:04,True,False,1,3,84,1,7.3899,False,0,MEA,Desktop,Media,
9000,CUST_0F46C64B,Paid Social,2025-05-22,08:14:43,False,False,2,3,28,10,2.3894,False,0,MEA,Desktop,Media,
9001,CUST_0F46C64B,Organic Search,2025-05-24,10:11:38,False,True,3,3,445,7,0.9033,False,0,MEA,Desktop,Media,
9002,CUST_D6BCB486,Direct,2024-03-21,12:38:45,True,False,1,4,1100,1,0.2495,False,0,Europe,Desktop,Media,
9003,CUST_D6BCB486,Paid Search,2024-03-26,14:57:27,False,False,2,4,46,3,2.5343,False,0,Europe,Desktop,Media,
9004,CUST_D6BCB486,Paid Search,2024-03-27,11:21:28,False,False,3,4,653,9,7.7614,False,0,Europe,Desktop,Media,
9005,CUST_D6BCB486,Email,2024-04-27,16:04:12,False,True,4,4,80,2,0.7219,False,0,Europe,Desktop,Media,
9006,CUST_716E1B8C,Paid Social,2024-02-05,20:49:52,True,False,1,3,47,1,5.966,False,0,Europe,Desktop,Logistics,
9007,CUST_716E1B8C,Paid Social,2024-03-18,06:41:52,False,False,2,3,180,1,7.7767,False,0,Europe,Desktop,Logistics,
9008,CUST_716E1B8C,Paid Social,2024-03-20,13:25:15,False,True,3,3,212,1,8.3428,True,240,Europe,Desktop,Logistics,Add-on Bundle
9009,CUST_80537A94,Display Ads,2024-10-14,19:17:17,True,False,1,2,73,8,1.8127,False,0,LATAM,Desktop,Manufacturing,
9010,CUST_80537A94,Paid Social,2024-10-17,14:55:53,False,True,2,2,158,1,4.8994,False,0,LATAM,Desktop,Manufacturing,
9011,CUST_AE1EAA32,Paid Search,2024-01-10,11:04:55,True,False,1,7,68,2,8.5763,False,0,MEA,Desktop,Retail,
9012,CUST_AE1EAA32,Video Ads,2024-01-14,09:23:57,False,False,2,7,10,2,2.0231,False,0,MEA,Desktop,Retail,
9013,CUST_AE1EAA32,Paid Social,2024-01-16,14:48:39,False,False,3,7,41,2,6.7957,False,0,MEA,Desktop,Retail,
9014,CUST_AE1EAA32,Direct,2024-01-18,18:40:59,False,False,4,7,183,11,0.2567,False,0,MEA,Desktop,Retail,
9015,CUST_AE1EAA32,Paid Social,2024-01-20,19:11:51,False,False,5,7,11,13,7.9996,False,0,MEA,Desktop,Retail,
9016,CUST_AE1EAA32,Email,2024-01-20,22:54:18,False,False,6,7,467,4,0.2677,False,0,MEA,Desktop,Retail,
9017,CUST_AE1EAA32,Organic Search,2024-01-22,14:52:36,False,True,7,7,224,9,1.0443,True,4800,MEA,Desktop,Retail,Enterprise Plan
9018,CUST_FA2431BF,Display Ads,2024-12-07,15:20:56,True,False,1,4,159,7,1.6331,False,0,MEA,Tablet,Logistics,
9019,CUST_FA2431BF,Video Ads,2024-12-24,18:31:56,False,False,2,4,10,1,2.761,False,0,MEA,Tablet,Logistics,
9020,CUST_FA2431BF,Paid Social,2025-01-17,03:56:02,False,False,3,4,45,2,3.9214,False,0,MEA,Tablet,Logistics,
9021,CUST_FA2431BF,Influencer,2025-01-24,12:58:25,False,True,4,4,15,22,2.9915,False,0,MEA,Tablet,Logistics,
9022,CUST_5B8E4FD3,Paid Search,2024-08-01,02:48:20,True,False,1,10,50,5,4.5689,False,0,North America,Desktop,Media,
9023,CUST_5B8E4FD3,Email,2024-08-02,04:21:33,False,False,2,10,157,9,0.9236,False,0,North America,Desktop,Media,
9024,CUST_5B8E4FD3,Affiliate,2024-08-02,17:21:40,False,False,3,10,52,5,1.4356,False,0,North America,Desktop,Media,
9025,CUST_5B8E4FD3,Video Ads,2024-08-04,08:42:43,False,False,4,10,139,1,6.5961,False,0,North America,Desktop,Media,
9026,CUST_5B8E4FD3,Email,2024-08-04,18:01:49,False,False,5,10,302,2,0.8239,False,0,North America,Desktop,Media,
9027,CUST_5B8E4FD3,Affiliate,2024-08-05,16:02:17,False,False,6,10,131,1,0.9464,False,0,North America,Desktop,Media,
9028,CUST_5B8E4FD3,Display Ads,2024-08-06,11:05:15,False,False,7,10,3,2,3.3301,False,0,North America,Desktop,Media,
9029,CUST_5B8E4FD3,Organic Search,2024-08-07,13:42:39,False,False,8,10,21,1,0.8518,False,0,North America,Desktop,Media,
9030,CUST_5B8E4FD3,Paid Search,2024-08-07,14:37:13,False,False,9,10,7,5,10.1722,False,0,North America,Desktop,Media,
9031,CUST_5B8E4FD3,Affiliate,2024-08-08,07:21:33,False,True,10,10,25,1,3.3117,True,1200,North America,Desktop,Media,Pro Plan
9032,CUST_C3614206,Organic Search,2024-11-01,20:01:58,True,False,1,4,513,1,1.1595,False,0,MEA,Desktop,Healthcare,
9033,CUST_C3614206,Paid Social,2024-11-09,02:01:13,False,False,2,4,145,13,2.1356,False,0,MEA,Desktop,Healthcare,
9034,CUST_C3614206,Direct,2024-11-21,14:04:59,False,False,3,4,72,1,0.1045,False,0,MEA,Desktop,Healthcare,
9035,CUST_C3614206,Paid Search,2024-12-14,08:21:03,False,True,4,4,8,2,5.7823,True,360,MEA,Desktop,Healthcare,Starter Plan
9036,CUST_43351F7B,Paid Search,2024-09-24,07:43:15,True,False,1,8,49,3,10.0814,False,0,Europe,Desktop,Education,
9037,CUST_43351F7B,Email,2024-09-26,01:39:34,False,False,2,8,231,2,1.0178,False,0,Europe,Desktop,Education,
9038,CUST_43351F7B,Organic Search,2024-09-30,01:46:19,False,False,3,8,49,5,1.4435,False,0,Europe,Desktop,Education,
9039,CUST_43351F7B,Display Ads,2024-10-04,11:54:47,False,False,4,8,153,7,6.0323,False,0,Europe,Desktop,Education,
9040,CUST_43351F7B,Video Ads,2024-10-15,21:53:46,False,False,5,8,361,14,6.0221,False,0,Europe,Desktop,Education,
9041,CUST_43351F7B,Email,2024-10-19,02:17:34,False,False,6,8,5,4,0.2421,False,0,Europe,Desktop,Education,
9042,CUST_43351F7B,Email,2024-10-22,05:32:08,False,False,7,8,119,8,1.0704,False,0,Europe,Desktop,Education,
9043,CUST_43351F7B,Email,2024-11-09,06:55:10,False,True,8,8,124,3,0.9048,True,4800,Europe,Desktop,Education,Enterprise Plan
9044,CUST_1177967C,Influencer,2024-03-20,20:09:45,True,False,1,4,111,2,4.0106,False,0,North America,Mobile,Retail,
9045,CUST_1177967C,Video Ads,2024-03-21,10:17:46,False,False,2,4,236,4,3.2695,False,0,North America,Mobile,Retail,
9046,CUST_1177967C,Affiliate,2024-04-05,20:57:57,False,False,3,4,190,6,2.5974,False,0,North America,Mobile,Retail,
9047,CUST_1177967C,Affiliate,2024-04-26,01:55:44,False,True,4,4,20,2,3.1059,False,0,North America,Mobile,Retail,
9048,CUST_98E6F172,Paid Social,2024-08-02,09:34:42,True,False,1,4,62,3,6.5963,False,0,LATAM,Desktop,Healthcare,
9049,CUST_98E6F172,Paid Social,2024-08-04,20:38:02,False,False,2,4,105,2,6.9789,False,0,LATAM,Desktop,Healthcare,
9050,CUST_98E6F172,Paid Search,2024-08-09,14:44:06,False,False,3,4,290,4,7.5539,False,0,LATAM,Desktop,Healthcare,
9051,CUST_98E6F172,Paid Search,2024-08-09,21:49:14,False,True,4,4,24,2,6.3295,False,0,LATAM,Desktop,Healthcare,
9052,CUST_47810F95,Organic Search,2024-11-19,21:59:59,True,False,1,4,83,5,0.9048,False,0,Europe,Desktop,Retail,
9053,CUST_47810F95,Display Ads,2024-12-04,04:40:42,False,False,2,4,52,2,5.1518,False,0,Europe,Desktop,Retail,
9054,CUST_47810F95,Direct,2024-12-24,01:06:43,False,False,3,4,105,5,0.1741,False,0,Europe,Desktop,Retail,
9055,CUST_47810F95,Video Ads,2025-01-05,11:46:46,False,True,4,4,21,1,4.6107,False,0,Europe,Desktop,Retail,
9056,CUST_5F6371C9,Video Ads,2024-11-24,20:15:34,True,False,1,4,342,11,5.5214,False,0,APAC,Desktop,Media,
9057,CUST_5F6371C9,Video Ads,2024-12-01,22:26:17,False,False,2,4,124,4,2.9553,False,0,APAC,Desktop,Media,
9058,CUST_5F6371C9,Paid Social,2024-12-02,10:34:26,False,False,3,4,92,1,7.2501,False,0,APAC,Desktop,Media,
9059,CUST_5F6371C9,Influencer,2024-12-05,00:52:16,False,True,4,4,161,10,4.1937,False,0,APAC,Desktop,Media,
9060,CUST_229754D7,Direct,2024-01-24,13:56:29,True,False,1,4,143,4,0.2101,False,0,LATAM,Desktop,Retail,
9061,CUST_229754D7,Direct,2024-02-13,08:38:38,False,False,2,4,316,2,0.0978,False,0,LATAM,Desktop,Retail,
9062,CUST_229754D7,Affiliate,2024-02-24,07:29:50,False,False,3,4,51,5,2.4445,False,0,LATAM,Desktop,Retail,
9063,CUST_229754D7,Affiliate,2024-03-05,10:15:09,False,True,4,4,291,4,3.8116,False,0,LATAM,Desktop,Retail,
9064,CUST_16026D60,Display Ads,2024-10-16,10:57:59,True,False,1,3,66,1,3.6485,False,0,APAC,Desktop,Tech,
9065,CUST_16026D60,Paid Social,2024-10-30,01:16:23,False,False,2,3,163,1,6.8508,False,0,APAC,Desktop,Tech,
9066,CUST_16026D60,Video Ads,2024-11-10,14:18:31,False,True,3,3,31,17,5.1434,False,0,APAC,Desktop,Tech,
9067,CUST_130F1A8E,Affiliate,2024-04-18,03:32:32,True,False,1,2,396,2,3.0498,False,0,LATAM,Desktop,Manufacturing,
9068,CUST_130F1A8E,Paid Social,2024-04-29,03:20:31,False,True,2,2,183,2,2.6546,False,0,LATAM,Desktop,Manufacturing,
9069,CUST_E069EA4C,Email,2024-11-02,16:58:46,True,False,1,10,137,1,0.3542,False,0,LATAM,Desktop,Healthcare,
9070,CUST_E069EA4C,Paid Social,2024-11-03,08:59:41,False,False,2,10,108,5,5.9934,False,0,LATAM,Desktop,Healthcare,
9071,CUST_E069EA4C,Video Ads,2024-11-03,21:08:53,False,False,3,10,424,2,3.2629,False,0,LATAM,Desktop,Healthcare,
9072,CUST_E069EA4C,Paid Social,2024-11-04,12:13:32,False,False,4,10,522,3,6.1143,False,0,LATAM,Desktop,Healthcare,
9073,CUST_E069EA4C,Organic Search,2024-11-04,13:37:06,False,False,5,10,12,14,0.5486,False,0,LATAM,Desktop,Healthcare,
9074,CUST_E069EA4C,Direct,2024-11-04,21:34:40,False,False,6,10,452,5,0.2253,False,0,LATAM,Desktop,Healthcare,
9075,CUST_E069EA4C,Paid Search,2024-11-05,01:15:05,False,False,7,10,23,11,5.5953,False,0,LATAM,Desktop,Healthcare,
9076,CUST_E069EA4C,Paid Search,2024-11-05,04:50:24,False,False,8,10,90,4,6.9853,False,0,LATAM,Desktop,Healthcare,
9077,CUST_E069EA4C,Video Ads,2024-11-05,10:05:17,False,False,9,10,66,5,2.179,False,0,LATAM,Desktop,Healthcare,
9078,CUST_E069EA4C,Organic Search,2024-11-05,21:55:51,False,True,10,10,26,3,0.4668,True,1200,LATAM,Desktop,Healthcare,Pro Plan
9079,CUST_3DE568F8,Direct,2024-04-03,21:10:06,True,False,1,3,14,2,0.2639,False,0,Europe,Desktop,Education,
9080,CUST_3DE568F8,Paid Search,2024-04-13,19:53:03,False,False,2,3,413,2,7.2566,False,0,Europe,Desktop,Education,
9081,CUST_3DE568F8,Email,2024-04-14,16:38:47,False,True,3,3,227,2,0.9396,False,0,Europe,Desktop,Education,
9082,CUST_40B5F25A,Organic Search,2024-01-14,21:28:49,True,False,1,4,219,3,1.3197,False,0,LATAM,Desktop,Logistics,
9083,CUST_40B5F25A,Email,2024-01-16,11:35:59,False,False,2,4,2,2,0.3004,False,0,LATAM,Desktop,Logistics,
9084,CUST_40B5F25A,Display Ads,2024-01-17,08:24:50,False,False,3,4,273,2,1.6603,False,0,LATAM,Desktop,Logistics,
9085,CUST_40B5F25A,Paid Social,2024-01-26,19:53:51,False,True,4,4,76,7,6.3109,False,0,LATAM,Desktop,Logistics,
9086,CUST_46A558D9,Video Ads,2024-01-12,07:08:37,True,False,1,2,115,1,1.7321,False,0,North America,Mobile,Healthcare,
9087,CUST_46A558D9,Paid Social,2024-01-28,08:31:41,False,True,2,2,183,3,3.412,False,0,North America,Mobile,Healthcare,
9088,CUST_2B45C629,Video Ads,2024-10-04,18:26:28,True,False,1,3,69,5,5.0325,False,0,APAC,Mobile,Manufacturing,
9089,CUST_2B45C629,Paid Search,2024-10-10,04:57:44,False,False,2,3,140,7,10.5521,False,0,APAC,Mobile,Manufacturing,
9090,CUST_2B45C629,Paid Social,2024-10-14,12:57:58,False,True,3,3,30,3,2.1422,True,240,APAC,Mobile,Manufacturing,Add-on Bundle
